book,chapter,id,problem,problem_ancient,problem_modern,answer,explanation,,,,,,
九章算术,卷第三　衰分,〔五〕,今有北乡算八千七百五十八，西乡算七千二百三十六，南乡算八千三百五十六，凡三乡，发傜三百七十八人。欲以算数多少衰出之，问︰各几何？,今有北乡算八千七百五十八，西乡算七千二百三十六，南乡算八千三百五十六，凡三乡，发傜三百七十八人。欲以算数多少衰出之，问︰各几何？,现在北乡算八千七百五十八，西乡算七千二百三十六，南乡算八千三百五十六，三乡一共需要发徭役三百七十八人。想按照算数多少来划分人数，请问各个乡的人数是多少？,北乡遣一百三十五人、一万二千一百七十五分人之一万一千六百三十七。西乡遣一百一十二人、一万二千一百七十五分人之四千四。南乡遣一百二十九人、一万二千一百七十五分人之八千七百九。,,,,,,,
九章算术,卷第三　衰分,〔六〕,今有禀粟，大夫、不更、簪裹、上造、公士，凡五人，一十五斗。今有大夫一人后来，亦当禀五斗。仓无粟，欲以衰出之，问︰各几何？,今有禀粟，大夫、不更、簪裹、上造、公士，凡五人，一十五斗。今有大夫一人后来，亦当禀五斗。仓无粟，欲以衰出之，问︰各几何？,现有禀粟十五斗，分给大夫、不更、簪裹、上造、公士等五人。后来又来了一个大夫，也应该分五斗粮食。粮食短缺，想让五人根据爵位按比例拿出粮食的来应急，问：这些人各需要出多少粮食？,大夫出一斗、四分斗之一。不更出一斗。簪袅出四分斗之三。上造出四分斗之二。公士出四分斗之一。,,,,,,,
九章算术,卷第三　衰分,〔七〕,今有禀粟五斛，五人分之，欲令三人得三，二人得二。问︰各几何？,今有禀粟五斛，五人分之，欲令三人得三，二人得二。问︰各几何？,现在有五斛粮食，要将其分给五个人，使得三个人每人得到三份，两个人每人得到两份。问每个人分得了多少粮食？,三人，人得一斛一斗五升、十三分升之五。二人，人得七斗六升、十三分升之十二。,,,,,,,
九章算术,卷第三　衰分,〔八〕,今有大夫、不更、簪袅、上造、公士，凡五人，共出百钱。欲令高爵出少，以次渐多，问︰各几何？,今有大夫、不更、簪袅、上造、公士，凡五人，共出百钱。欲令高爵出少，以次渐多，问︰各几何？,现在有大夫、不更、簪袅、上造、公士，共出了一百钱。想让他们更高的爵位出的钱逐渐减少，爵位越低出的越多。请问他们各自出多少？,大夫出八钱、一百三十七分钱之一百四。不更出一十钱、一百三十七分钱之一百三十。簪袅出一十四钱、一百三十七分钱之八十二。上造出二十一钱、一百三十七分钱之一百二十三。公士出四十三钱、一百三十七分钱之一百九。,,,,,,,
九章算术,卷第三　衰分,〔九〕,今有甲持粟三升，乙持粝米三升，丙持粝饭三升。欲令合而分之，问︰各几何？,今有甲持粟三升，乙持粝米三升，丙持粝饭三升。欲令合而分之，问︰各几何？,现在，甲持有三升的粟，乙持有三升的粝米，丙持有三升的粝饭。想要将这三位人士所持有的粮食混合在一起，并按比例分，问他们最后分得有粮食各为多少？,甲二升、一十分升之七。乙四升、一十分升之五。丙一升、一十分升之八。,,,,,,,
九章算术,卷第三　衰分,〔一〇〕,今有丝一斤，价直二百四十。今有钱一千三百二十八，问︰得丝几何？,今有丝一斤，价直二百四十。今有钱一千三百二十八，问︰得丝几何？,现在一斤丝的价钱高达二百四十。现在有钱一千三百二十八，问能买多少丝？,五斤八两一十二铢、三分铢之四。,,,,,,,
九章算术,卷第三　衰分,〔一一〕,今有丝一斤价直三百四十三。今有丝七两一十二铢，问︰得钱几何？,今有丝一斤价直三百四十三。今有丝七两一十二铢，问︰得钱几何？,现在一斤丝的价格三百四十三。现在有七两十二铢丝，问能得多少钱？,一百六十一钱、三十二分钱之二十三。,,,,,,,
九章算术,卷第三　衰分,〔一二〕,今有缣一丈价直一百二十六。今有缣一匹九尺五寸，问︰得钱几何？,今有缣一丈价直一百二十六。今有缣一匹九尺五寸，问︰得钱几何？,现在有缣一丈长价格一百二十六元。现在有一张九尺五寸长，问能得到多少钱？,六百三十三钱、五分钱之三。,,,,,,,
九章算术,卷第三　衰分,〔一三〕,今有布一匹，价直一百二十三。今有布二丈七尺，问︰得钱几何？,今有布一匹，价直一百二十三。今有布二丈七尺，问︰得钱几何？,现在有布一匹，售价是一百二十三块钱。现在有二丈七尺的布，问总共能得多少钱？,八十四钱、分钱之三。,,,,,,,
九章算术,卷第三　衰分,〔一四〕,今有素一匹一丈，价直六百二十五。今有钱五百，问︰得素几何？,今有素一匹一丈，价直六百二十五。今有钱五百，问︰得素几何？,现在有一匹一丈的素，价格六百二十五。现在有钱五百，问能购买素多少？,四丈。,,,,,,,
九章算术,卷第三　衰分,〔一五〕,今有与人丝一十四斤，约得缣一十斤。今与人丝四十五斤八两，问︰得缣几何？,今有与人丝一十四斤，约得缣一十斤。今与人丝四十五斤八两，问︰得缣几何？,现在有十四斤丝，约定得到十斤缣。现在有四十五斤八两的丝，请问得多少缣？,三十二斤八两。,,,,,,,
九章算术,卷第三　衰分,〔一六〕,今有丝一斤，耗七两。今有丝二十三斤五两，问︰耗几何？,今有丝一斤，耗七两。今有丝二十三斤五两，问︰耗几何？,现在有一斤丝，需要消耗七两。现在有二十三斤五两的丝，问消耗了多少？,一百六十三两四铢半。,,,,,,,
九章算术,卷第三　衰分,〔一七〕,今有生丝三十斤，干之，耗三斤十二两。今有干丝一十二斤，问︰生丝几何？,今有生丝三十斤，干之，耗三斤十二两。今有干丝一十二斤，问︰生丝几何？,现在有三十斤生丝被干成了干丝，共消耗了三斤十二两。现在有十二斤干丝，那么生丝原有多少斤呢？,一十三斤一十一两十铢、七分铢之二。,,,,,,,
九章算术,卷第三　衰分,〔一八〕,今有田一亩，收粟六升、太半升。今有田一顷二十六亩一百五十九步，问︰收粟几何？,今有田一亩，收粟六升、太半升。今有田一顷二十六亩一百五十九步，问︰收粟几何？,现有一亩田，每年可收获六又太半升粮食。现有田一顷二十六亩一百五十九步，问每年可收获多少粮食？,八斛四斗四升、一十二分升之五。,,,,,,,
九章算术,卷第三　衰分,〔一九〕,今有取保一岁，价钱二千五百。今先取一千二百，问︰当作日几何？,今有取保一岁，价钱二千五百。今先取一千二百，问︰当作日几何？,现在有人要求保一年，价格二千五百。现在有一千二百，问这样可以保多少日子？,一百六十九日、二十五分日之二十三。,,,,,,,
九章算术,卷第三　衰分,〔二〇〕,今有贷人千钱，月息三十。今有贷人七百五十钱，九日归之，问︰息几何？,今有贷人千钱，月息三十。今有贷人七百五十钱，九日归之，问︰息几何？,现在有人借给他人一千钱，每月收取三十的利息。现在有人借给他人七百五十钱，需要九天归还，问这个人收取的利息是多少？,六钱、四分钱之三。,,,,,,,
九章算术,卷第四　少广,〔一〕,今有田广一步半。求田一亩，问︰从几何？,今有田广一步半。求田一亩，问︰从几何？,现在有一块田，宽度是一步半。求一块田面积为一亩数，问长多少？,一百六十步。,,,,,,,
九章算术,卷第四　少广,〔二〕,今有田广一步半、三分步之一。求田一亩，问︰从几何？,今有田广一步半、三分步之一。求田一亩，问︰从几何？,现在有一块田，宽一步半外加三分之一步。求田一亩，问长多少？,一百三十步、一十一分步之一十。,,,,,,,
九章算术,卷第四　少广,〔三〕,今有田广一步半、三分步之一、四分步之一。求田一亩，问︰从几何？,今有田广一步半、三分步之一、四分步之一。求田一亩，问︰从几何？,现在有一块田，宽度是一步半加上三分之一步再加四分之一步。要测量田一亩的大小，请问长多少？,一百一十五步、五分步之一。,,,,,,,
九章算术,卷第四　少广,〔四〕,今有田广一步半、三分步之一、四分步之一、五分步之一。求田一亩，问︰从几何？,今有田广一步半、三分步之一、四分步之一、五分步之一。求田一亩，问︰从几何？,现在有一块田，宽度是一步半加三分步之一再加四分步之一再加五分步之一。求田一亩，问长是多少？,一百五步、一百三十七分步之一十五。,,,,,,,
九章算术,卷第四　少广,〔五〕,今有田广一步半、三分步之一、四分步之一、五分步之一、六分步之一。求田一亩，问︰从几何？,今有田广一步半、三分步之一、四分步之一、五分步之一、六分步之一。求田一亩，问︰从几何？,现在有一块田，宽是一步半加三分步之一再加四分步之一再加五分步之一再加六分步之一。求田的面积的一亩，问长是多少？,九十七步、四十九分步之四十七。,,,,,,,
九章算术,卷第四　少广,〔六〕,今有田广一步半、三分步之一、四分步之一、五分步之一、六分步之一、七分步之一。求田一亩，问︰从几何？,今有田广一步半、三分步之一、四分步之一、五分步之一、六分步之一、七分步之一。求田一亩，问︰从几何？,现在有一个田，其宽度是一步半长外加三分之一步再加四分之一步再加五分之一步再加六分之一步再加七分之一步。求一亩田的长度是多少？,九十二步、一百二十一分步之六十八。,,,,,,,
九章算术,卷第四　少广,〔七〕,今有田广一步半、三分步之一、四分步之一、五分步之一、六分步之一、七分步之一、八分步之一。求田一亩，问︰从几何？,今有田广一步半、三分步之一、四分步之一、五分步之一、六分步之一、七分步之一、八分步之一。求田一亩，问︰从几何？,现在有田，宽为一步半外加三分之一步再加四分之一步再加五分之一步再加六月分之一步再加七分之一步再加八分之一步。求一亩的田的长度是多少？,八十八步、七百六十一分步之二百三十二。,,,,,,,
九章算术,卷第四　少广,〔八〕,今有田广一步半、三分步之一、四分步之一、五分步之一、六分步之一、七分步之一、八分步之一、九分步之一。求田一亩，问︰从几何？,今有田广一步半、三分步之一、四分步之一、五分步之一、六分步之一、七分步之一、八分步之一、九分步之一。求田一亩，问︰从几何？,现在有一块田，田宽一步半外加三分之一步再加四分之一步再加五分之一步再加六分之一步再加七分之一步再加八分之一步再加九分之一步。请问这块田面积是一亩的话，长为多少？,八十四步、七千一百二十九分步之五千九百六十四。,,,,,,,
